TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
18578.0,2080.0,2293.0,1757.0,2125.0,2027.0,2789.0,2773.0,1620.0,1114.0,18022.0,18578.0,4462.0,4925.0,3188.0,1560.0,10460.0,10161.0,299.0,9.535365028,5.99933383,11.60798256,31.06608682,18709.0,5202.0,14543.0,5955.0,4625.0,881.0,1476.0,445.0,1051
133991.0,17391.0,17905.0,16461.0,16166.0,15522.0,17789.0,16641.0,10627.0,5489.0,117320.0,133991.0,26822.0,32342.0,17790.0,16116.0,63488.0,61427.0,2061.0,46.2169209,27.27732008,44.87242865,158.2486045,126146.0,29807.0,102149.0,49725.0,37284.0,8574.0,12980.0,3351.0,8434
202148.0,26895.0,29555.0,26859.0,25271.0,26410.0,25761.0,20782.0,14000.0,6615.0,176120.0,202148.0,34930.0,34141.0,30566.0,26249.0,102169.0,98934.0,3235.0,92.52768033,63.93345637,65.54764644,245.7412204,192865.0,36793.0,150883.0,62989.0,47226.0,12509.0,18986.0,4747.0,11404
36611.0,6271.0,6035.0,5412.0,4789.0,4060.0,4262.0,3169.0,1621.0,992.0,32385.0,36611.0,4676.0,6959.0,3686.0,4740.0,20404.0,19890.0,514.0,20.64748712,10.46206412,22.49595278,47.94693569,37097.0,5555.0,25573.0,12856.0,11303.0,1841.0,3289.0,776.0,1666
31998.0,3580.0,3715.0,3678.0,3454.0,3506.0,4695.0,4591.0,3120.0,1659.0,21398.0,31998.0,9168.0,6219.0,4827.0,4851.0,15347.0,14548.0,799.0,17.70218534,12.18448354,9.081438187,72.71504909,32386.0,8893.0,25246.0,13035.0,10098.0,2443.0,4037.0,943.0,2267
98266.0,10817.0,12602.0,12103.0,11358.0,12085.0,13587.0,13305.0,8132.0,4277.0,92102.0,98266.0,25224.0,22343.0,14199.0,9668.0,46956.0,45038.0,1918.0,43.45132186,37.1892196,59.209799,199.5909927,98585.0,23897.0,77553.0,37390.0,27842.0,7337.0,9005.0,2465.0,6482
205466.0,24768.0,26904.0,24509.0,25771.0,25906.0,29549.0,26062.0,14736.0,7261.0,195506.0,205466.0,45984.0,40592.0,38958.0,16745.0,105585.0,101261.0,4324.0,106.1478533,39.30230168,95.02157554,400.4405353,202166.0,43133.0,158136.0,77202.0,56613.0,13628.0,19002.0,4489.0,11684
13844.0,1498.0,1745.0,1463.0,1471.0,1763.0,1903.0,1851.0,1398.0,752.0,12084.0,13844.0,3950.0,2967.0,1235.0,2374.0,5721.0,5503.0,218.0,7.185588163,1.515289581,5.290768107,17.96255425,14021.0,3811.0,10883.0,5923.0,3951.0,1345.0,1823.0,442.0,1213
177499.0,22795.0,23476.0,21740.0,22165.0,19895.0,23007.0,22760.0,13438.0,8223.0,149461.0,177499.0,37674.0,36044.0,37093.0,24062.0,91125.0,87941.0,3184.0,100.1040211,50.72262215,109.0658306,232.4583633,178392.0,41511.0,135549.0,64671.0,52322.0,10254.0,16865.0,4188.0,9435
134238.0,17118.0,19230.0,16438.0,17120.0,17656.0,19456.0,14536.0,8619.0,4065.0,101771.0,134238.0,25750.0,25304.0,27411.0,10061.0,66032.0,64026.0,2006.0,70.57290379,33.1273434,58.76872671,185.2105327,130159.0,23288.0,101074.0,44576.0,35073.0,6842.0,10740.0,2766.0,6269
2793.0,269.0,287.0,252.0,302.0,283.0,403.0,494.0,279.0,224.0,2699.0,2793.0,642.0,839.0,478.0,316.0,1381.0,1337.0,44.0,1.575166795,0.798135672,1.716183555,3.657802065,2899.0,892.0,2293.0,1063.0,830.0,192.0,294.0,78.0,205
70770.0,9169.0,8902.0,17656.0,9055.0,6315.0,7023.0,6684.0,3661.0,2305.0,61181.0,70770.0,9566.0,15263.0,14220.0,8681.0,37913.0,37054.0,859.0,42.55080735,21.13574019,54.65497575,84.07741584,70130.0,11680.0,55843.0,23126.0,18540.0,3020.0,4950.0,1375.0,3297
75502.0,8758.0,9512.0,9723.0,9039.0,9434.0,9934.0,9682.0,5868.0,3552.0,71325.0,75502.0,22172.0,14712.0,7909.0,16288.0,28964.0,27007.0,1957.0,39.0058463,14.44230375,34.91730503,147.1487317,76871.0,17977.0,59168.0,32638.0,23726.0,7463.0,8669.0,2130.0,5930
24250.0,3669.0,3299.0,3429.0,2903.0,2958.0,3102.0,2532.0,1727.0,631.0,21748.0,24250.0,5963.0,4614.0,1934.0,3802.0,8892.0,8327.0,565.0,16.93788443,0.868817658,8.907410942,27.45301403,23545.0,4774.0,17860.0,9030.0,6447.0,1704.0,2232.0,547.0,1443
83209.0,9211.0,10523.0,10081.0,10178.0,9826.0,12373.0,10544.0,6282.0,4191.0,78131.0,83209.0,16881.0,18149.0,19789.0,9217.0,40611.0,38993.0,1618.0,36.79340811,31.4908287,50.13726177,169.0082726,83489.0,19242.0,65530.0,26575.0,22018.0,5330.0,6516.0,1936.0,4934
102811.0,10665.0,12846.0,12293.0,10955.0,12032.0,15399.0,14372.0,9108.0,5141.0,97878.0,102811.0,28949.0,18368.0,16035.0,7919.0,55121.0,53316.0,1805.0,56.21785429,45.50892703,57.8314183,214.8769536,101589.0,26312.0,82257.0,36672.0,25335.0,6647.0,9473.0,2498.0,6259
32957.0,3767.0,4018.0,3916.0,3646.0,4145.0,5014.0,4261.0,2930.0,1260.0,25772.0,32957.0,9710.0,6028.0,2738.0,6297.0,13919.0,13336.0,583.0,17.10599748,3.607295487,12.59519247,42.76162239,33288.0,7710.0,25842.0,11977.0,9303.0,2956.0,3964.0,958.0,2523
11798.0,1379.0,1646.0,1357.0,1277.0,1257.0,1581.0,1589.0,1068.0,644.0,11145.0,11798.0,3454.0,2130.0,1460.0,2057.0,5181.0,5021.0,160.0,6.580279418,1.280622128,5.268845328,20.92324726,11942.0,3000.0,9047.0,4434.0,3185.0,1040.0,1232.0,332.0,896
123248.0,16215.0,16100.0,17921.0,14755.0,14122.0,15984.0,14593.0,8804.0,4754.0,77571.0,123248.0,25056.0,27947.0,16051.0,24470.0,52731.0,50460.0,2271.0,55.98825997,50.35026474,47.76272167,177.7926958,124496.0,26321.0,94067.0,51178.0,38379.0,8592.0,14146.0,3463.0,7953
17948.0,2335.0,2295.0,2116.0,2107.0,2034.0,2346.0,2203.0,1546.0,966.0,17047.0,17948.0,4362.0,4066.0,1719.0,3050.0,7175.0,6890.0,285.0,7.771566033,1.24464161,10.03455078,21.6591461,17514.0,4836.0,13693.0,7062.0,4902.0,1594.0,1989.0,523.0,1485
5519.0,1048.0,832.0,571.0,558.0,541.0,667.0,630.0,411.0,261.0,2557.0,5519.0,1275.0,1239.0,410.0,1135.0,2329.0,2223.0,106.0,2.832688104,1.782232932,3.448404337,9.228858498,5500.0,1271.0,3771.0,1916.0,1459.0,360.0,593.0,162.0,393
79344.0,10304.0,10607.0,10589.0,9699.0,9047.0,10519.0,9681.0,5819.0,3079.0,75673.0,79344.0,18426.0,14431.0,11879.0,6949.0,42697.0,41567.0,1130.0,40.94139672,10.01896329,39.40001775,103.2249638,78720.0,16785.0,60427.0,26074.0,20364.0,5674.0,7195.0,1793.0,4442
17318.0,2191.0,2740.0,2285.0,2057.0,1844.0,2192.0,1980.0,1195.0,834.0,16782.0,17318.0,2916.0,4119.0,3165.0,1155.0,8730.0,8505.0,225.0,9.380402308,7.378651385,11.31034154,24.64038692,17045.0,3968.0,13230.0,5158.0,4604.0,798.0,1139.0,351.0,825
16384.0,1375.0,1617.0,2364.0,2068.0,1937.0,2279.0,2377.0,1526.0,841.0,6932.0,16384.0,4600.0,3333.0,1756.0,3187.0,5990.0,5698.0,292.0,8.613555444,4.043254476,7.172833464,22.60529334,16435.0,4495.0,13710.0,7592.0,5649.0,1372.0,2311.0,582.0,1301
32201.0,3895.0,4719.0,4768.0,3471.0,3533.0,4118.0,3643.0,2593.0,1461.0,30821.0,32201.0,7499.0,6072.0,4111.0,4965.0,14329.0,13806.0,523.0,17.95995741,3.495279976,14.38058047,57.10709314,31347.0,7355.0,24858.0,11737.0,8501.0,2456.0,2940.0,796.0,2086
31480.0,3952.0,4709.0,5115.0,3257.0,3577.0,3884.0,3568.0,2210.0,1208.0,30368.0,31480.0,9283.0,4689.0,3175.0,4327.0,14002.0,13391.0,611.0,16.26319888,6.021611639,14.55851186,61.3525744,31576.0,6608.0,24162.0,11842.0,9278.0,2360.0,2926.0,729.0,1945
21847.0,2284.0,2762.0,2612.0,2434.0,2550.0,3286.0,2985.0,1808.0,1126.0,21144.0,21847.0,5719.0,5155.0,3121.0,1864.0,11007.0,10473.0,534.0,8.51000551,4.273006998,10.38073209,36.66692682,22215.0,5642.0,17392.0,7884.0,5792.0,1491.0,1855.0,530.0,1325
54950.0,9421.0,9467.0,6770.0,7335.0,6234.0,5727.0,5215.0,2995.0,1786.0,52385.0,54950.0,9631.0,12158.0,7279.0,3986.0,25435.0,24662.0,773.0,20.98147641,13.8717632,18.28708632,64.24816638,52182.0,9213.0,37520.0,15439.0,13019.0,2147.0,3705.0,1029.0,2272
230514.0,23551.0,27604.0,27188.0,27006.0,27579.0,33843.0,32175.0,20069.0,11499.0,211579.0,230514.0,52508.0,53096.0,45976.0,16970.0,125471.0,119585.0,5886.0,119.088152,44.09357641,106.6054893,449.2575392,229701.0,58488.0,184305.0,83379.0,63954.0,15605.0,21705.0,5514.0,14174
11844.0,1102.0,1199.0,850.0,994.0,1145.0,1626.0,2526.0,1691.0,711.0,10947.0,11844.0,3757.0,2592.0,1505.0,1871.0,4765.0,4461.0,304.0,5.619267536,4.359392077,6.544662785,12.84404008,11414.0,4282.0,9768.0,4175.0,2833.0,1055.0,1515.0,436.0,1139
48892.0,5743.0,6293.0,5572.0,5372.0,5417.0,7382.0,6911.0,4102.0,2100.0,46814.0,48892.0,13458.0,10244.0,5299.0,7522.0,23333.0,22321.0,1012.0,21.6190954,18.50340224,29.45968588,99.3059941,47899.0,12202.0,37868.0,18911.0,13632.0,4166.0,4911.0,1354.0,3698
49045.0,6383.0,6587.0,5579.0,6029.0,6034.0,6455.0,5730.0,3933.0,2315.0,39042.0,49045.0,12900.0,9379.0,5929.0,7904.0,21436.0,20481.0,955.0,41.6410995,8.635384586,18.00970309,73.19067993,49222.0,11692.0,37118.0,20048.0,14736.0,4154.0,5611.0,1356.0,3538
199754.0,20575.0,24466.0,29803.0,23430.0,21076.0,26215.0,28686.0,15649.0,9854.0,184321.0,199754.0,38176.0,51020.0,39166.0,28232.0,101957.0,98202.0,3755.0,102.5259611,64.50591721,124.8111179,334.0281574,200294.0,50288.0,161743.0,62175.0,45612.0,9577.0,15343.0,4793.0,11791
3861.0,454.0,495.0,326.0,370.0,340.0,529.0,637.0,459.0,251.0,3360.0,3861.0,794.0,1130.0,469.0,542.0,1637.0,1547.0,90.0,1.514283369,1.36021384,2.029315794,3.07038561,3824.0,1252.0,2987.0,1484.0,1013.0,297.0,446.0,126.0,323
378488.0,34067.0,37628.0,36046.0,36233.0,38974.0,47618.0,54820.0,57515.0,35587.0,337959.0,378488.0,69842.0,68204.0,99320.0,39689.0,177351.0,171255.0,6096.0,219.6366167,108.2723224,147.1352092,517.1589364,356774.0,132129.0,313694.0,124085.0,89403.0,30066.0,43370.0,12587.0,33023
27689.0,2608.0,2923.0,2811.0,2876.0,3332.0,4732.0,4302.0,2535.0,1570.0,26772.0,27689.0,7932.0,7095.0,3757.0,2862.0,15363.0,14877.0,486.0,14.48374716,8.763595781,15.60301075,43.80369044,27994.0,7702.0,22642.0,10919.0,9215.0,1708.0,2419.0,735.0,1803
9598.0,1321.0,1301.0,948.0,1095.0,981.0,1265.0,1341.0,854.0,492.0,8200.0,9598.0,2355.0,2278.0,1425.0,1264.0,5353.0,5190.0,163.0,5.412979198,2.742751944,5.897575996,12.56984755,9736.0,2486.0,7174.0,3618.0,2877.0,643.0,983.0,250.0,623
11161.0,1511.0,1358.0,1787.0,1537.0,1355.0,1316.0,1249.0,677.0,371.0,3944.0,11161.0,2972.0,1776.0,959.0,4000.0,3627.0,3326.0,301.0,5.661958919,1.83702305,4.291975627,17.94630211,11616.0,2251.0,8512.0,4913.0,3737.0,1058.0,1600.0,387.0,862
8263.0,974.0,1046.0,833.0,906.0,1014.0,1226.0,1103.0,747.0,414.0,8063.0,8263.0,2541.0,1732.0,1109.0,796.0,4219.0,4083.0,136.0,4.263696828,1.043389464,4.103175372,10.74999843,8269.0,2214.0,6408.0,2985.0,2281.0,633.0,830.0,203.0,534
7805.0,748.0,908.0,750.0,779.0,796.0,1101.0,1311.0,983.0,429.0,7438.0,7805.0,2338.0,1468.0,927.0,1340.0,3312.0,3200.0,112.0,3.379600674,0.541254054,4.363698954,9.418856437,7898.0,2612.0,6303.0,3419.0,2307.0,754.0,968.0,249.0,740
7937.0,916.0,933.0,725.0,825.0,787.0,1158.0,1207.0,748.0,638.0,7412.0,7937.0,2071.0,2282.0,1060.0,1004.0,4231.0,4105.0,126.0,4.299125368,3.381704356,5.183634415,11.29291783,8045.0,2480.0,6265.0,3076.0,2581.0,538.0,762.0,226.0,567
293718.0,27925.0,37144.0,39727.0,33840.0,36373.0,46250.0,37018.0,21959.0,13482.0,238528.0,293718.0,53655.0,59529.0,71955.0,25387.0,143934.0,138629.0,5305.0,189.5424257,133.6611523,97.39393535,735.0837331,295685.0,66971.0,238569.0,91485.0,68469.0,16811.0,25005.0,6758.0,15968
7717.0,822.0,865.0,767.0,741.0,912.0,1134.0,1154.0,898.0,424.0,7434.0,7717.0,2579.0,1114.0,818.0,1601.0,2857.0,2715.0,142.0,6.55203109,1.358737136,2.833742048,11.51620913,7684.0,2417.0,6160.0,3427.0,2347.0,950.0,1116.0,280.0,807
40497.0,4573.0,4627.0,4809.0,4119.0,4642.0,5793.0,6048.0,4039.0,1847.0,28523.0,40497.0,9402.0,8355.0,5244.0,7839.0,17772.0,17028.0,744.0,21.01955821,4.432583225,15.47675788,52.54475292,40756.0,11006.0,32128.0,15892.0,11245.0,3725.0,5377.0,1295.0,3349
33407.0,4094.0,4949.0,4149.0,3823.0,3843.0,4477.0,3965.0,2500.0,1607.0,32115.0,33407.0,7665.0,6814.0,5702.0,2938.0,17849.0,17486.0,363.0,20.34388597,9.028790185,22.87364079,43.25986575,33127.0,7804.0,25515.0,10835.0,9313.0,1661.0,2445.0,725.0,1776
42907.0,5964.0,6144.0,5224.0,5318.0,4945.0,5051.0,5106.0,3419.0,1736.0,39904.0,42907.0,7855.0,9086.0,5201.0,4450.0,21603.0,20452.0,1151.0,17.29241396,10.86398612,25.15001398,63.29923147,40585.0,9148.0,31843.0,12199.0,9776.0,2382.0,3632.0,1058.0,2501
8414.0,832.0,770.0,867.0,885.0,944.0,1286.0,1378.0,963.0,489.0,8154.0,8414.0,3095.0,1337.0,1065.0,1408.0,3768.0,3533.0,235.0,4.389105963,3.112444568,5.782251062,13.06015288,8574.0,2770.0,6948.0,4028.0,2807.0,1021.0,1194.0,278.0,873
558067.0,71473.0,72362.0,69298.0,74965.0,76947.0,79326.0,59069.0,33165.0,21462.0,377260.0,558067.0,107744.0,84165.0,131578.0,43279.0,272683.0,260935.0,11748.0,345.6079842,116.6434777,169.6404606,981.5091346,557320.0,106249.0,427545.0,154212.0,119285.0,25297.0,49477.0,12751.0,26228
9404.0,859.0,1179.0,1516.0,944.0,924.0,1154.0,1381.0,962.0,485.0,8902.0,9404.0,1846.0,1940.0,2242.0,1236.0,5043.0,4885.0,158.0,4.4616339,3.461307252,5.196387102,10.19802034,9360.0,2739.0,7767.0,2808.0,2066.0,513.0,788.0,242.0,587
4421.0,434.0,493.0,419.0,463.0,514.0,648.0,626.0,506.0,318.0,3872.0,4421.0,1295.0,702.0,577.0,743.0,1812.0,1708.0,104.0,2.902875346,0.975540249,1.879844293,6.38751303,4625.0,1387.0,3579.0,2027.0,1396.0,545.0,673.0,160.0,464
1311.0,205.0,197.0,136.0,176.0,167.0,149.0,140.0,74.0,67.0,1226.0,1311.0,359.0,189.0,124.0,161.0,582.0,563.0,19.0,0.452197411,0.266887826,0.439042577,1.548342206,1139.0,217.0,938.0,445.0,342.0,70.0,124.0,31.0,74
28592.0,3625.0,3795.0,3683.0,3412.0,3291.0,3693.0,3548.0,2131.0,1414.0,26222.0,28592.0,7348.0,5664.0,4023.0,3686.0,14450.0,14003.0,447.0,15.94705451,3.103538557,12.76884435,50.70668635,28703.0,6636.0,21943.0,9727.0,7680.0,2168.0,2647.0,717.0,1878
23106.0,2538.0,2871.0,2400.0,2668.0,2884.0,3385.0,3322.0,1938.0,1100.0,22471.0,23106.0,6919.0,4665.0,2125.0,4064.0,8876.0,8232.0,644.0,11.93702266,4.419801732,10.68579972,45.03216595,23234.0,5978.0,18174.0,10059.0,6797.0,2321.0,2790.0,684.0,1911
57900.0,8622.0,8193.0,7782.0,8024.0,6412.0,6893.0,6334.0,3474.0,2166.0,53739.0,57900.0,13656.0,11718.0,5904.0,8981.0,31376.0,30331.0,1045.0,28.23948139,14.70000401,31.36185066,79.96581128,56793.0,11808.0,42556.0,20070.0,15703.0,2769.0,5176.0,1332.0,2851
11323.0,1145.0,1278.0,1531.0,1765.0,1474.0,1521.0,1414.0,785.0,410.0,10401.0,11323.0,3312.0,2120.0,714.0,3875.0,2788.0,2607.0,181.0,7.434801524,2.498539299,4.814629481,16.35960417,12175.0,2520.0,9103.0,5493.0,4124.0,1254.0,1454.0,331.0,960
19938.0,2107.0,2261.0,2602.0,2524.0,2371.0,2923.0,2568.0,1671.0,911.0,11530.0,19938.0,5352.0,4425.0,1959.0,4177.0,7805.0,7449.0,356.0,10.34861722,2.182305957,7.619715005,25.86950351,20170.0,4974.0,16017.0,8970.0,6711.0,1784.0,2883.0,669.0,1612
3370.0,395.0,398.0,331.0,340.0,303.0,467.0,488.0,410.0,238.0,3186.0,3370.0,867.0,782.0,422.0,469.0,1454.0,1405.0,49.0,1.162399142,0.686050322,1.128583894,3.980101628,3238.0,1085.0,2661.0,1324.0,926.0,262.0,404.0,107.0,288
716492.0,82069.0,72167.0,128204.0,146428.0,95357.0,73894.0,63871.0,34850.0,19652.0,578904.0,716492.0,84265.0,110388.0,237877.0,82104.0,412817.0,399671.0,13146.0,364.1859419,282.6686741,342.5486424,916.9434648,678467.0,109403.0,576566.0,168134.0,130304.0,26425.0,40637.0,13941.0,26398
201554.0,26291.0,26266.0,34907.0,27563.0,21408.0,24529.0,22269.0,12132.0,6189.0,75972.0,201554.0,40319.0,41090.0,27954.0,41554.0,86626.0,82166.0,4460.0,92.25579318,63.74559168,65.35503854,245.0191242,201568.0,38152.0,155491.0,76746.0,57687.0,13230.0,24796.0,5705.0,11777
5844.0,566.0,648.0,572.0,633.0,688.0,981.0,873.0,605.0,278.0,5712.0,5844.0,2005.0,1244.0,603.0,560.0,3201.0,3089.0,112.0,3.015496098,0.737936346,2.90196743,7.602927609,5911.0,1568.0,4733.0,2157.0,1529.0,480.0,613.0,149.0,395
28281.0,3496.0,3692.0,3351.0,3247.0,3316.0,3809.0,3664.0,2283.0,1423.0,27388.0,28281.0,8923.0,5557.0,3131.0,2344.0,14362.0,13856.0,506.0,14.61053137,5.409695005,13.07907478,55.11792111,28262.0,6946.0,21690.0,10569.0,8242.0,2129.0,2728.0,690.0,1869
1540975.0,199957.0,198773.0,220523.0,228253.0,192362.0,194261.0,162670.0,91664.0,52512.0,970616.0,1540975.0,225825.0,350480.0,308126.0,217138.0,710442.0,683494.0,26948.0,600.4641815,308.4128017,592.049736,2289.46934,1495400.0,279005.0,1177066.0,435403.0,333110.0,70125.0,123474.0,34526.0,68109
12304.0,1468.0,1615.0,1309.0,1416.0,1380.0,1664.0,1593.0,1096.0,763.0,12068.0,12304.0,2660.0,3047.0,2417.0,819.0,6544.0,6382.0,162.0,7.492776156,3.325357992,8.424500142,15.93287,12354.0,3350.0,9486.0,4037.0,3396.0,613.0,930.0,278.0,691
17833.0,2427.0,2229.0,2293.0,2080.0,1949.0,2311.0,1915.0,1567.0,1062.0,13497.0,17833.0,3934.0,4323.0,2835.0,1756.0,8779.0,8490.0,289.0,9.375337783,4.400839665,7.807198435,24.60450416,17582.0,4585.0,13534.0,6505.0,4750.0,1144.0,1639.0,450.0,1092
20299.0,3121.0,3205.0,2153.0,2702.0,2390.0,2434.0,2554.0,1233.0,507.0,19356.0,20299.0,5176.0,4810.0,1995.0,2010.0,8931.0,8541.0,390.0,10.04871421,5.656793662,13.210897,19.11363821,20758.0,3554.0,14455.0,6101.0,4944.0,1163.0,1500.0,430.0,1034
152.0,28.0,28.0,24.0,26.0,4.0,14.0,20.0,8.0,0.0,144.0,152.0,15.0,43.0,0.0,5.0,102.0,98.0,4.0,0.052428685,0.030943516,0.050903487,0.179517937,74.0,29.0,100.0,47.0,38.0,8.0,11.0,3.0,7
3308.0,378.0,379.0,335.0,318.0,320.0,477.0,466.0,325.0,310.0,2997.0,3308.0,833.0,974.0,409.0,418.0,1760.0,1703.0,57.0,1.697867774,1.068241808,2.0669182,5.531629627,3357.0,1101.0,2615.0,1203.0,866.0,182.0,307.0,93.0,231
5813.0,529.0,706.0,813.0,765.0,597.0,732.0,771.0,550.0,350.0,5281.0,5813.0,1421.0,1000.0,552.0,1220.0,2356.0,2266.0,90.0,2.005052288,1.183385911,1.946723495,6.865380048,5806.0,1740.0,4730.0,2483.0,1807.0,487.0,738.0,191.0,498
158823.0,18219.0,19714.0,20818.0,18670.0,19414.0,22559.0,20571.0,12072.0,6786.0,139170.0,158823.0,36202.0,39822.0,23483.0,20553.0,74281.0,71351.0,2930.0,70.22845432,60.10729473,95.69818561,322.590115,158989.0,36118.0,124756.0,56698.0,45037.0,11796.0,14148.0,4030.0,10495
3319.0,348.0,511.0,394.0,324.0,305.0,396.0,487.0,351.0,203.0,3016.0,3319.0,720.0,825.0,446.0,574.0,1574.0,1521.0,53.0,1.144807938,0.675667958,1.111504435,3.919868636,3433.0,1073.0,2665.0,1278.0,930.0,242.0,362.0,97.0,255
10710.0,1201.0,1464.0,1075.0,1348.0,1489.0,1617.0,1298.0,844.0,374.0,8836.0,10710.0,2097.0,2818.0,1302.0,884.0,4650.0,4477.0,173.0,4.865265678,4.375335384,4.150483165,15.44982289,10336.0,2164.0,8265.0,3819.0,2843.0,703.0,1003.0,259.0,645
6807.0,1136.0,1073.0,829.0,814.0,686.0,847.0,709.0,449.0,264.0,3156.0,6807.0,1069.0,1703.0,899.0,1393.0,2291.0,2193.0,98.0,3.229513181,2.505435821,3.761357614,7.381744414,6646.0,1338.0,4792.0,2181.0,1658.0,456.0,719.0,195.0,449
41890.0,4318.0,5559.0,5738.0,4363.0,4880.0,5611.0,5686.0,3844.0,1891.0,38296.0,41890.0,11350.0,7516.0,5876.0,6335.0,19948.0,19276.0,672.0,35.56622811,7.37559915,15.38233178,62.51315286,41397.0,10550.0,33483.0,15141.0,10614.0,3502.0,4427.0,1123.0,3080
9131.0,670.0,861.0,1105.0,990.0,1140.0,1399.0,1577.0,914.0,475.0,8433.0,9131.0,2621.0,2411.0,1208.0,1346.0,5143.0,4960.0,183.0,4.332111776,3.36082481,5.045534945,9.901969773,9131.0,2878.0,7820.0,3271.0,2393.0,732.0,1025.0,294.0,736
46051.0,6398.0,6259.0,4804.0,5864.0,5299.0,6415.0,5775.0,3387.0,1850.0,43329.0,46051.0,11445.0,10134.0,6112.0,5972.0,23664.0,23020.0,644.0,24.08866483,14.57518687,25.95016967,72.85217047,45303.0,10280.0,34358.0,14746.0,12025.0,2470.0,3461.0,1052.0,2523
20690.0,2116.0,2323.0,2779.0,2772.0,2823.0,2817.0,2538.0,1639.0,883.0,19273.0,20690.0,6652.0,4942.0,1607.0,2513.0,8616.0,8214.0,402.0,10.67601203,2.612577516,10.27407702,26.91727793,20900.0,4547.0,16711.0,8469.0,6768.0,1775.0,2246.0,537.0,1389
178626.0,24558.0,22777.0,31206.0,26026.0,19084.0,21647.0,17480.0,10013.0,5835.0,87155.0,178626.0,33256.0,41869.0,29640.0,26007.0,88872.0,85665.0,3207.0,93.90899382,44.08144373,78.20157167,246.453438,180775.0,31311.0,137347.0,62678.0,51368.0,9392.0,16897.0,4131.0,8608
19676.0,1788.0,1980.0,2204.0,1834.0,2062.0,2913.0,3349.0,2289.0,1257.0,7916.0,19676.0,5964.0,4052.0,1925.0,4043.0,7628.0,7236.0,392.0,8.938278943,8.038197854,7.625108007,28.38382029,20426.0,6480.0,16258.0,9392.0,6780.0,1935.0,3331.0,819.0,1870
11626.0,1255.0,1235.0,1249.0,1114.0,1427.0,1667.0,1667.0,1336.0,676.0,11343.0,11626.0,3869.0,1798.0,1231.0,1703.0,5799.0,5470.0,329.0,6.064623952,4.300603821,7.989594824,18.04579717,11673.0,3470.0,9369.0,5318.0,3682.0,1366.0,1589.0,370.0,1136
4472.0,547.0,539.0,487.0,526.0,541.0,634.0,632.0,374.0,192.0,4385.0,4472.0,1152.0,498.0,504.0,1706.0,1171.0,1088.0,83.0,2.936362485,0.986793937,1.901529898,6.461198433,4497.0,1077.0,3463.0,2105.0,1541.0,571.0,623.0,149.0,445
97645.0,11340.0,12734.0,12498.0,10322.0,11913.0,13956.0,12595.0,8415.0,3872.0,74071.0,97645.0,23073.0,21169.0,11566.0,18301.0,47966.0,46071.0,1895.0,44.35750393,39.89072116,37.84070295,140.8588195,97038.0,23687.0,76149.0,38077.0,27871.0,7875.0,11066.0,2832.0,7035
492.0,30.0,77.0,40.0,36.0,61.0,85.0,78.0,51.0,34.0,484.0,492.0,84.0,133.0,84.0,57.0,440.0,429.0,11.0,0.266494857,0.20962562,0.321323943,0.700027161,432.0,115.0,401.0,179.0,142.0,34.0,49.0,14.0,36
63955.0,9229.0,9369.0,10804.0,9009.0,7060.0,6776.0,5882.0,3329.0,2497.0,57744.0,63955.0,9675.0,13699.0,12747.0,7220.0,35791.0,34766.0,1025.0,32.82561472,20.6527826,39.96062681,106.9453969,62040.0,10982.0,48151.0,16204.0,13964.0,2225.0,3819.0,1165.0,2567
49388.0,4585.0,4662.0,4299.0,5139.0,5022.0,6736.0,10046.0,6220.0,2679.0,44311.0,49388.0,10126.0,14354.0,8886.0,6639.0,21215.0,20184.0,1031.0,24.76050925,13.6471536,23.31094112,72.6198277,47307.0,17261.0,41030.0,19042.0,13376.0,4140.0,5704.0,1623.0,4055
5039.0,622.0,635.0,482.0,470.0,507.0,658.0,762.0,492.0,411.0,4908.0,5039.0,1280.0,1369.0,721.0,528.0,2866.0,2802.0,64.0,2.729405661,2.146958328,3.290958021,7.169587118,5133.0,1792.0,3882.0,1697.0,1370.0,299.0,443.0,131.0,328
17903.0,1645.0,1965.0,1876.0,1792.0,2129.0,2542.0,2776.0,2062.0,1116.0,17280.0,17903.0,4278.0,4146.0,2619.0,3153.0,8245.0,7950.0,295.0,8.132852608,7.313877626,6.938011214,25.82616053,17605.0,5605.0,14634.0,6832.0,4800.0,1640.0,2084.0,575.0,1562
76840.0,8885.0,10240.0,9034.0,8444.0,8671.0,11072.0,10707.0,6189.0,3598.0,70569.0,76840.0,20869.0,15915.0,10136.0,12711.0,34020.0,32200.0,1820.0,49.58647408,34.96729157,25.47937134,192.3063416,78175.0,19443.0,59907.0,29389.0,22525.0,6424.0,8097.0,2069.0,5276
